state,club,website,program_name,program_url,program_type
Alabama,EYSA,https://www.alabamarushsoccer.com/eysa-spring-2023-rec-season-info,Rush GK Wars,https://www.alabamarushsoccer.com/rush-gk-wars,Program
Alabama,EYSA,https://www.alabamarushsoccer.com/eysa-spring-2023-rec-season-info,Martin Luther King Day Camp,https://www.alabamarushsoccer.com/martin-luther-king-day-camp,Program
Alabama,EYSA,https://www.alabamarushsoccer.com/eysa-spring-2023-rec-season-info,Spring Break Camp,https://www.alabamarushsoccer.com/spring-break-camp,Program
Alabama,EYSA,https://www.alabamarushsoccer.com/eysa-spring-2023-rec-season-info,Summer Camps,https://www.alabamarushsoccer.com/summer-camps,Program
Alabama,EYSA,https://www.alabamarushsoccer.com/eysa-spring-2023-rec-season-info,Summer Mini's Camps,https://www.alabamarushsoccer.com/summer-mini-s-camps,Program
Alabama,EYSA,https://www.alabamarushsoccer.com/eysa-spring-2023-rec-season-info,Summer Goalkeeper/Striker Camps,https://www.alabamarushsoccer.com/summer-goalkeeper/striker-camps,Program
Alabama,EYSA,https://www.alabamarushsoccer.com/eysa-spring-2023-rec-season-info,Thanksgiving Camp,https://www.alabamarushsoccer.com/thanksgiving-camp,Program
Alabama,EYSA,https://www.alabamarushsoccer.com/eysa-spring-2023-rec-season-info,Dream Center Soccer Clinic,https://www.alabamarushsoccer.com/dream-center-soccer-clinic,Program
Alabama,EYSA,https://www.alabamarushsoccer.com/eysa-spring-2023-rec-season-info,EYSL Soccer Clinic,https://www.alabamarushsoccer.com/eysl-soccer-clinic,Program
Alabama,EYSA,https://www.alabamarushsoccer.com/eysa-spring-2023-rec-season-info,College ID Camp,https://www.alabamarushsoccer.com/college-id-camp,Program
Alabama,EYSA,https://www.alabamarushsoccer.com/eysa-spring-2023-rec-season-info,Academy Schedule,https://www.alabamarushsoccer.com/academy-schedule,Program
Alabama,EYSA,https://www.alabamarushsoccer.com/eysa-spring-2023-rec-season-info,Rainbow City Practice Schedule,https://www.alabamarushsoccer.com/rbc-practice-schedule,Program
Alabama,EYSA,https://www.alabamarushsoccer.com/eysa-spring-2023-rec-season-info,Sand Mountain Practice Schedule,https://www.alabamarushsoccer.com/sm-practice-schedule,Program
Alabama,EYSA,https://www.alabamarushsoccer.com/eysa-spring-2023-rec-season-info,Fort Payne Practice Schedule,https://www.alabamarushsoccer.com/fort-payne-practice-schedule,Program
Alabama,EYSA,https://www.alabamarushsoccer.com/eysa-spring-2023-rec-season-info,Alabama State League  Schedule,https://www.alabamarushsoccer.com/alabama-state-league-schedule,Program
Alabama,EYSA,https://www.alabamarushsoccer.com/eysa-spring-2023-rec-season-info,Comments / Suggestions,https://www.alabamarushsoccer.com/comments-/-suggestions,Program
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,Concession Stand Menu,https://www.fairhopesoccerclub.com/concession-stand-menu/,Program
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,"Roberto “Tito” Rodriguez, Director of Coaching",https://www.fairhopesoccerclub.com/roberto-tito-rodriguez-director-of-coaching/,Program
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,Background Check & Safety Requirements,https://www.fairhopesoccerclub.com/background-check-risk-management/,Program
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,Emergency Action Plan,https://www.fairhopesoccerclub.com/emergency-action-plan/,Program
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,Youth Soccer League Info,https://www.fairhopesoccerclub.com/youth_soccer_info/,Program
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,Tots U5 Soccer Program,https://www.fairhopesoccerclub.com/tots-u5/,Development
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,Pre-Academy Footies,https://www.fairhopesoccerclub.com/pre-academy-footies-training/,Elite/Competitive
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,Referee Program,https://www.fairhopesoccerclub.com/referees/,Program
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,Frequently Asked Questions,https://www.fairhopesoccerclub.com/frequently-asked-questions/,Program
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,Coach Corner,https://www.fairhopesoccerclub.com/coach-corner/,Program
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,Youth Game Schedule,https://www.fairhopesoccerclub.com/game-day-schedule/,Program
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,Academy/Select Info,https://www.fairhopesoccerclub.com/academysoccer/,Competitive
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,Uniforms,https://www.fairhopesoccerclub.com/academysoccer/uniforms/,Program
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,Financial Assistance,https://www.fairhopesoccerclub.com/financial-assistance/,Program
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,Academy/Select Program Inquiry,https://www.fairhopesoccerclub.com/academy-inquiry-form/,Competitive
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,Tryouts,https://www.fairhopesoccerclub.com/tryouts/,Program
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,Camps,https://www.fairhopesoccerclub.com/camps/,Program
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,Registration,https://www.fairhopesoccerclub.com/registration/,Program
Alabama,Fairhope Soccer Club,https://www.fairhopesoccerclub.com/,Field Locations & Maps,https://www.fairhopesoccerclub.com/fairhope-soccer-complex/,Program
Alabama,FC Birmingham,https://fcbirmingham.com/academy/,MEN’S TEAM,https://fcbirmingham.com/premier/,Competitive
Alabama,FC Birmingham,https://fcbirmingham.com/academy/,WOMEN’S TEAM,https://fcbirmingham.com/women/,Program
Alabama,FC Birmingham,https://fcbirmingham.com/academy/,ACADEMY,https://fcbirmingham.com/academy/,Program
Alabama,FC Birmingham,https://fcbirmingham.com/academy/,PLAYER PATHWAY,https://fcbirmingham.com/player-pathway/,Development
Alabama,FC Birmingham,https://fcbirmingham.com/academy/,TRYOUTS,https://fcbirmingham.com/tryouts/,Program
Alabama,FC Birmingham,https://fcbirmingham.com/academy/,IMPACT & PARTNERS,https://fcbirmingham.com/impact/,Program
Alabama,FC Birmingham,https://fcbirmingham.com/academy/,Register for Tryouts,https://fcbirmingham.com/tryouts,Program
Alabama,FC Birmingham,https://fcbirmingham.com/academy/,FAQs,https://fcbirmingham.com/academy/faq,Program
Alabama,FC Birmingham,https://fcbirmingham.com/academy/,Explore the Player Pathway,https://fcbirmingham.com/player-pathway,Development
Alabama,FC Birmingham,https://fcbirmingham.com/academy/,Men,https://fcbirmingham.com/premier,Competitive
Alabama,FC Birmingham,https://fcbirmingham.com/academy/,Women,https://fcbirmingham.com/women,Program
Alabama,FC Birmingham,https://fcbirmingham.com/academy/,Youth Academy,https://fcbirmingham.com/academy,Program
Alabama,FC Birmingham,https://fcbirmingham.com/academy/,Careers,https://fcbirmingham.com/careers,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,About,https://fcmontgomery.com/about/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,Experience & Achievements,https://fcmontgomery.com/about/experience/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,Soccer Futsal,https://fcmontgomery.com/soccer-futsal/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,What Is Futsal?,https://fcmontgomery.com/soccer-futsal/futsal/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,Outdoor Soccer,https://fcmontgomery.com/soccer-futsal/outdoor-soccer/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,Indoor Futsal,https://fcmontgomery.com/soccer-futsal/indoor-futsal/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,Teams,https://fcmontgomery.com/teams/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,Academy U6-U12,https://fcmontgomery.com/academy-u9-u12/,Development
Alabama,FC Montgomery,https://fcmontgomery.com/,U6 Outdoor,https://fcmontgomery.com/u6-outdoor/,Development
Alabama,FC Montgomery,https://fcmontgomery.com/,U8 Outdoor,https://fcmontgomery.com/u8-outdoor/,Development
Alabama,FC Montgomery,https://fcmontgomery.com/,U9 Boys Outdoor,https://fcmontgomery.com/teams/u9-red-outdoor/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,U10 Girls Outdoor,https://fcmontgomery.com/u10-red-boys-outdoor/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,U10 Boys Outdoor,https://fcmontgomery.com/teams/u8/,Development
Alabama,FC Montgomery,https://fcmontgomery.com/,U11 Boys Outdoor,https://fcmontgomery.com/teams/u12/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,U12 Blue Boys Outdoor,https://fcmontgomery.com/teams/u10/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,U12 Red Boys Outdoor,https://fcmontgomery.com/u11-12-red-outdoor/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,U12 Girls Outdoor,https://fcmontgomery.com/u12-girls-outdoor/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,Boys U13-U19,https://fcmontgomery.com/boys-u13-u19/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,U13 Boys Outdoor,https://fcmontgomery.com/teams/u14/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,U14 Red Boys Outdoor,https://fcmontgomery.com/teams/u14-red-boys-outdoor/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,U14 Blue Boys Outdoor,https://fcmontgomery.com/u14-15-red-outdoor/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,U15 Boys Outdoor,https://fcmontgomery.com/teams/u16/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,U16 Boys Outdoor,https://fcmontgomery.com/u16-outdoor/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,U17 Boys Outdoor,https://fcmontgomery.com/u17-outdoor/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,U19 Boys Outdoor,https://fcmontgomery.com/teams/u18/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,Girls U13-U19,https://fcmontgomery.com/girls-u13-u19/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,U15 Girls Outdoor,https://fcmontgomery.com/u14-girls-outdoor/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,U19 Girls Outdoor,https://fcmontgomery.com/teams/u10-u12-u14-girls/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,FUTSAL U6-U19,https://fcmontgomery.com/teams/u6/,Development
Alabama,FC Montgomery,https://fcmontgomery.com/,College,https://fcmontgomery.com/teams/college/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,Adults,https://fcmontgomery.com/teams/adult/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,Registration,https://fcmontgomery.com/registration/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,Fall & Spring Seasons,https://fcmontgomery.com/registration/spring-season/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,Private or Group Lessons & Home School,https://fcmontgomery.com/registration/private-lessons/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,"Camps, Clinics, 3v3 & Tourneys",https://fcmontgomery.com/registration/camps/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,Free Evaluations,https://fcmontgomery.com/registration/evaluation/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,Other Services,https://fcmontgomery.com/other-services/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,Soccer Tours,https://fcmontgomery.com/other-services/soccer-tours/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,Soccer Parties,https://fcmontgomery.com/other-services/soccer-party/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,Open-Play,https://fcmontgomery.com/other-services/open-play-tournaments/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,CLUB GEAR!,https://fcmontgomery.com/2023/10/spring-tryouts/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,GO FCM !!!,https://fcmontgomery.com/2021/04/fall-tryouts/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,SOCCER SEASONS!,https://fcmontgomery.com/2017/07/httpsfcmontgomery-comregistrationspring-season-2/,Program
Alabama,FC Montgomery,https://fcmontgomery.com/,Outdoor Travel!,https://fcmontgomery.com/2017/06/httpsfcmontgomery-comregistrationcamps/,Competitive
Alabama,Fort Payne / DC Inferno,https://dcinfernosoccer.wordpress.com/,DC Inferno Competitive Soccer – Fall 2021,https://dcinfernosoccer.wordpress.com/registration/,Competitive
Alabama,Fort Payne / DC Inferno,https://dcinfernosoccer.wordpress.com/,DC Inferno Rec League Soccer – Fall 2021,https://dcinfernosoccer.wordpress.com/dc-inferno-rec-league-soccer-fall-2021/,Recreational
Alabama,Fort Payne / DC Inferno,https://dcinfernosoccer.wordpress.com/,DC Inferno Coach/Manager Registration,https://dcinfernosoccer.wordpress.com/coach-registration/,Program
Alabama,Fort Payne / DC Inferno,https://dcinfernosoccer.wordpress.com/,Rec Season Field Layout,https://dcinfernosoccer.wordpress.com/2021/09/07/rec-season-field-layout/,Recreational
Alabama,Fort Payne / DC Inferno,https://dcinfernosoccer.wordpress.com/,2021 Fall REC LEAGUE Soccer Calendar,https://dcinfernosoccer.wordpress.com/dc-inferno-rec-soccer-calendar-fall-2021-rev-8-3-2021/,Recreational
Alabama,Fort Payne / DC Inferno,https://dcinfernosoccer.wordpress.com/,Events,https://dcinfernosoccer.wordpress.com/events/,Program
Alabama,Fort Payne / DC Inferno,https://dcinfernosoccer.wordpress.com/,EASA Showcases,https://dcinfernosoccer.wordpress.com/easa-showcases/,Program
Alabama,Fort Payne / DC Inferno,https://dcinfernosoccer.wordpress.com/,2020 EASA Covid-19 Protocol,https://dcinfernosoccer.wordpress.com/2020-easa-covid-19-protocol/,Program
Alabama,Fort Payne / DC Inferno,https://dcinfernosoccer.wordpress.com/,Alabama State League,https://dcinfernosoccer.wordpress.com/alabama-state-league/,Program
Alabama,Fort Payne / DC Inferno,https://dcinfernosoccer.wordpress.com/,2021 Fall ASL Schedule (All Teams),https://system.gotsport.com/org_event/events/5320,Program
Alabama,Fort Payne / DC Inferno,https://dcinfernosoccer.wordpress.com/,Referee,https://dcinfernosoccer.wordpress.com/referees/,Program
Alabama,Fort Payne / DC Inferno,https://dcinfernosoccer.wordpress.com/,Library,https://dcinfernosoccer.wordpress.com/library/,Program
Alabama,Fort Payne / DC Inferno,https://dcinfernosoccer.wordpress.com/,Communication,https://dcinfernosoccer.wordpress.com/communication/,Program
Alabama,Fort Payne / DC Inferno,https://dcinfernosoccer.wordpress.com/,Picture Information!,https://dcinfernosoccer.wordpress.com/2021/12/01/picture-information/,Program
Alabama,Fort Payne / DC Inferno,https://dcinfernosoccer.wordpress.com/,Games tonight (11/4) are canceled.  See inside for makeup information.,https://dcinfernosoccer.wordpress.com/2021/11/04/games-tonight-11-4-are-canceled-see-inside-for-makeup-information/,Program
Alabama,Fort Payne / DC Inferno,https://dcinfernosoccer.wordpress.com/,"It’s not a trick, games are cancelled (10/28) because of the weather!!",https://dcinfernosoccer.wordpress.com/2021/10/28/its-not-a-trick-games-are-cancelled-10-28-because-of-the-weather/,Program
Alabama,Fort Payne / DC Inferno,https://dcinfernosoccer.wordpress.com/,Possible Weather Tonight!!  Please Read so that you are Informed about Games and Makeup Pictures!!!,https://dcinfernosoccer.wordpress.com/2021/10/21/possible-weather-tonight-please-read-so-that-you-are-informed-about-games-and-makeup-pictures/,Program
Alabama,Fort Payne / DC Inferno,https://dcinfernosoccer.wordpress.com/,Older posts,https://dcinfernosoccer.wordpress.com/page/2/,Program
Alabama,Gardendale SC,https://www.socceronline.org/,Search,https://socceronline.org/search/,Program
Alabama,Gardendale SC,https://www.socceronline.org/,Our Programs,https://socceronline.org/our-programs/,Program
Alabama,Gardendale SC,https://www.socceronline.org/,Recreational,https://socceronline.org/our-programs/recreational/,Recreational
Alabama,Gardendale SC,https://www.socceronline.org/,Futures League,https://socceronline.org/our-programs/recreational/club-league/,Recreational
Alabama,Gardendale SC,https://www.socceronline.org/,Club League,https://socceronline.org/our-programs/recreational/futures-league/,Recreational
Alabama,Gardendale SC,https://www.socceronline.org/,Academy,https://socceronline.org/our-programs/academy-soccer/,Program
Alabama,Gardendale SC,https://www.socceronline.org/,Competitive Leagues,https://socceronline.org/our-programs/competitive-leagues/,Competitive
Alabama,Gardendale SC,https://www.socceronline.org/,June Camp,https://system.gotsport.com/programs/7364H9988?reg_role=player,Program
Alabama,Gardendale SC,https://www.socceronline.org/,July Camp,https://system.gotsport.com/programs/408592F58?reg_role=player,Program
Alabama,Gardendale SC,https://www.socceronline.org/,Click here for registration,https://system.gotsport.com/programs/N39584072?reg_role=player,Program
Alabama,Gardendale SC,https://www.socceronline.org/,2027 Fall GSC Coaches Registration!,https://system.gotsport.com/programs/9382420C9,Program
Alabama,Hoover Soccer Club,https://www.hooversoccerclub.com/,Our Vision,https://www.hooversoccerclub.com/our-vision,Program
Alabama,Hoover Soccer Club,https://www.hooversoccerclub.com/,Board of Directors,https://www.hooversoccerclub.com/board-of-directors,Program
Alabama,Hoover Soccer Club,https://www.hooversoccerclub.com/,U4-U8 Futures Program,https://www.hooversoccerclub.com/u4-u8-futures-program,Development
Alabama,Hoover Soccer Club,https://www.hooversoccerclub.com/,Competitive Program,https://www.hooversoccerclub.com/competitive,Competitive
Alabama,Hoover Soccer Club,https://www.hooversoccerclub.com/,Recreational Program,https://www.hooversoccerclub.com/recreational,Recreational
Alabama,Hoover Soccer Club,https://www.hooversoccerclub.com/,Tournaments,https://www.hooversoccerclub.com/tournaments,Program
Alabama,Hoover Soccer Club,https://www.hooversoccerclub.com/,Camps,https://www.hooversoccerclub.com/camps,Program
Alabama,Hoover Soccer Club,https://www.hooversoccerclub.com/,Register,https://www.hooversoccerclub.com/register,Program
Alabama,Hoover Soccer Club,https://www.hooversoccerclub.com/,CLICK HERE for U4-8 Future's Program Registration,https://system.gotsport.com/programs/5L6654582?reg_role=player,Program
Alabama,Hoover Soccer Club,https://www.hooversoccerclub.com/,CLICK HERE for U9-19 Recreational Program Registration,https://system.gotsport.com/programs/98R325779?reg_role=player,Recreational
Alabama,Hoover Soccer Club,https://www.hooversoccerclub.com/,Hoover Soccer Club Prepares for the 23rd Annual PEPSI Hoover Havoc Tournament,https://www.hooversoccerclub.com/hoover-soccer-club-prepares-for-the-23rd-annual-pepsi-hoover-havoc-tournament,Program
Alabama,Hoover Soccer Club,https://www.hooversoccerclub.com/,Recreational Soccer Registration is OPEN !,https://www.hooversoccerclub.com/recreational-soccer-registration-is-open,Recreational
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,Camps,https://hoovervestaviasoccer.com/camps,Program
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,Programming,https://hoovervestaviasoccer.com/programming,Program
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,MLS NEXT Programs,https://hoovervestaviasoccer.com/boys,Top Elite
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,GIRLS ACADEMY Programs,https://hoovervestaviasoccer.com/girls-program,Elite
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,GIRLS ACADEMY Open Training,https://hoovervestaviasoccer.com/girls-open-training-id-sessions,Elite
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,College Recruiting,https://hoovervestaviasoccer.com/college-recruiting,Program
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,Coaches,https://hoovervestaviasoccer.com/coaches,Program
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,About,https://hoovervestaviasoccer.com/about,Program
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,Calendar,https://hoovervestaviasoccer.com/calendar,Program
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,Coaches,https://hoovervestaviasoccer.com/coachesdcb07d09,Program
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,Facilities,https://hoovervestaviasoccer.com/facilities,Program
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,Resources,https://hoovervestaviasoccer.com/resources,Program
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,Steel City Cup,https://hoovervestaviasoccer.com/steel-city-cup,Program
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,Uniforms,https://hoovervestaviasoccer.com/uniforms,Program
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,Tryouts,https://hoovervestaviasoccer.com/tryouts,Program
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,MLS NEXT Tryouts,https://hoovervestaviasoccer.com/hvs-mls-next-tryouts,Top Elite
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,GIRLS ACADEMY Tryouts,https://hoovervestaviasoccer.com/hvs-girls-academy-tryouts,Elite
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,HVS Futures Summer Training Program,https://hoovervestaviasoccer.com/hvs-futures-summer-training-program,Program
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,LEARN MORE,https://hoovervestaviasoccer.com/girls,Program
Alabama,Hoover-Vestavia Soccer,https://hoovervestaviasoccer.com/,HVS Appoints Adel Alchamat Technical Director,https://hoovervestaviasoccer.com/hvs-appoints-adel-alchamat-technical-director,Program
Alabama,Madison Blaze Soccer Club,https://madisonblazesoccer.com/home-1,Home,https://madisonblazesoccer.com/home-1,Program
Alabama,Madison Blaze Soccer Club,https://madisonblazesoccer.com/home-1,Tryout Information,https://madisonblazesoccer.com/tryout-information,Program
Alabama,Madison Blaze Soccer Club,https://madisonblazesoccer.com/home-1,About,https://madisonblazesoccer.com/about,Program
Alabama,Madison Blaze Soccer Club,https://madisonblazesoccer.com/home-1,Teams,https://madisonblazesoccer.com/teams-1,Program
Alabama,Madison Blaze Soccer Club,https://madisonblazesoccer.com/home-1,Events,https://madisonblazesoccer.com/events,Program
Alabama,Madison Blaze Soccer Club,https://madisonblazesoccer.com/home-1,VERO FC,https://madisonblazesoccer.com/vero-fc,Program
Alabama,Moody Soccer Club,https://moodysoccer.gotsportsites.com/,Leagues,https://moodysoccer.gotsportsites.com/leagues/,Program
Alabama,Moody Soccer Club,https://moodysoccer.gotsportsites.com/,Game Schedules,https://moodysoccer.gotsportsites.com/game-schedules/,Program
Alabama,Moody Soccer Club,https://moodysoccer.gotsportsites.com/,Registration Info,https://moodysoccer.gotsportsites.com/registration-info/,Program
Alabama,Moody Soccer Club,https://moodysoccer.gotsportsites.com/,Board of Directors,https://moodysoccer.gotsportsites.com/board-of-directors/,Program
Alabama,Moody Soccer Club,https://moodysoccer.gotsportsites.com/,Field Location,https://moodysoccer.gotsportsites.com/field/,Program
Alabama,Moody Soccer Club,https://moodysoccer.gotsportsites.com/,Search,https://moodysoccer.gotsportsites.com/search/,Program
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,About,https://www.monusoccer.org/club/about/,Program
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Field Locations,https://www.monusoccer.org/club/locations/,Program
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Outreach/Financial Aid,https://www.monusoccer.org/outreach/,Program
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Club Resources,https://www.monusoccer.org/club/resources/,Program
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Registration,https://www.monusoccer.org/registration/,Program
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Our Programs,https://www.monusoccer.org/programs/,Program
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Mini’s: 3-4 yrs,https://www.monusoccer.org/programs/minis/,Program
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Rec: 5-18 yrs,https://www.monusoccer.org/programs/rec/,Program
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Rec Select,https://www.monusoccer.org/programs/recselect/,Competitive
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Academy: 6-9 yrs,https://www.monusoccer.org/programs/academy/,Program
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Competitive Travel,https://www.monusoccer.org/programs/travel/,Competitive
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Travel Team Resources,https://www.monusoccer.org/travel-team-resources/,Competitive
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Team Schedules,https://www.monusoccer.org/master-schedule/,Program
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Field Schedules – Travel,https://www.monusoccer.org/field-schedules-travel/,Competitive
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Team Schedules – Travel,https://www.monusoccer.org/schedules/,Competitive
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Team Schedules – Rec SEPA (U10-U19),https://www.monusoccer.org/team-schedules-rec-sepa/,Recreational
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Team Schedules – Rec (U06-U08),https://www.monusoccer.org/team-schedules-rec-schedules/,Recreational
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,MonU Spiritwear,https://www.monusoccer.org/monu-spiritwear/,Program
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Philadelphia Union Partnership,https://www.monusoccer.org/philadelphia-union/,Program
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Tournaments & Events,https://www.monusoccer.org/tournaments/,Program
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,MonU Masters Golf Outing,https://www.monusoccer.org/monu-masters-golf-outing/,Program
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Fall Turf Classic Tournament,https://www.monusoccer.org/fall-turf-classic-tournament/,Program
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Roger Erb Rec Select Tournament,https://www.monusoccer.org/rogererb/,Competitive
Alabama,Montgomery United Soccer Club,https://www.monusoccer.org/fall-turf-classic-tournament/,Registration,https://events.gotsport.com/forms/app/default.aspx?EventID=85184,Program
Alabama,North Alabama SC,https://www.northalabamasc.org/,Register,https://www.northalabamasc.org/_registration,Program
Alabama,North Alabama Soccer Coalition (North Alabama SC),https://www.northalabamasc.org/club-info,Register,https://www.northalabamasc.org/_registration,Program
Alabama,North Alabama Soccer Coalition (North Alabama SC),https://www.northalabamasc.org/club-info,OUR HISTORY,https://www.northalabamasc.org/club-info/our-history,Program
Alabama,North Alabama Soccer Coalition (North Alabama SC),https://www.northalabamasc.org/club-info,OUR MISSION,https://www.northalabamasc.org/club-info/our-mission,Program
Alabama,North Alabama Soccer Coalition (North Alabama SC),https://www.northalabamasc.org/club-info,OUR AFFILIATION,https://www.northalabamasc.org/club-info/our-affiliation,Program
Alabama,North Alabama Soccer Coalition (North Alabama SC),https://www.northalabamasc.org/club-info,PLAYER DEVELOPMENT PATHWAY,https://www.northalabamasc.org/club-info/player-development-pathway,Development
Alabama,North Star Soccer Club,https://www.northstarsoccerministries.org/,About,https://www.northstarsoccerministries.org/about,Program
