club_name,city,state,league,tier,tier_label,conference,division,gender,source_file
Empire SC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Empire Surf,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Express Soccer,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
FASC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
FC Balboa,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
FC Golden State,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
FC Man United,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
FC Premier (CA),,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
FC Premier Elite,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
FC Scorpions (CA),,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
FRAM SC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Fallbrook (FYSL),,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Fellowship Of Christian Athletes,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Foothill Storm,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Fury FC (S-CA),,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Future FC (CAS),,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Golden Eagles FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Gremio Football Club (CA),,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Inland Empire Futbol Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Inland Surf,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Inland United Soccer Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Inter Academy Rockers,,CA,SoCal Soccer League,T2,Competitive Travel,,,Boys,socal_soccer_clubs.csv
Intra FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Irvine Futbol Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Boys,socal_soccer_clubs.csv
Kickers FC (CA),,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
LA Breakers FC,,CA,SoCal Soccer League,T2,SoCal · NPL · Regional,,,Both,socal_soccer_clubs.csv
LA Breakers FC,,CA,ECNL Regional League,T3,ECNL · Girls Academy · MLS Next,SoCal,,Both,ecnl_clubs_raw.csv
LA Breakers FC,,CA,ECNL,T3,ECNL · Girls Academy · MLS Next,Southwest,,Both,ecnl_clubs_raw.csv
LA City United,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
LA Monsters FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Boys,socal_soccer_clubs.csv
LA Surf Soccer Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
LAFC So Cal,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
LASC-SCV,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
La Academia SC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
La Jolla Impact,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Laguna Beach Football Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Laguna FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Laguna United FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Lazers SC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Legends FC (CA),,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Legends FC - Del Mar,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Legends FC - San Diego,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Legends FC Desert Cities,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Legends FC Santa Clarita,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Los Angeles Bulls Soccer Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Los Angeles SC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Los Angeles United FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Milan International Soccer Academy,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Moorpark SC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
NHB FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Natives FA,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Newbury Park Elite FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Nomads,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Oaks FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Oceanside,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Ocelot Academy,,CA,SoCal Soccer League,T2,Competitive Travel,,,Boys,socal_soccer_clubs.csv
Ole Soccer Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Girls,socal_soccer_clubs.csv
Olympicos Soccer Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
One Ivy FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Oxnard United SC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Oxnard Wave FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
PYSL Blast SC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
PYSO Paramount FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Boys,socal_soccer_clubs.csv
Paris Saint-Germain Academy Los Angeles,,CA,SoCal Soccer League,T2,Competitive Travel,,,Boys,socal_soccer_clubs.csv
Pateadores Soccer Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Premier SC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Boys,socal_soccer_clubs.csv
Prestige FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Progressive Soccer Ozzy,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
RENEGADES FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
RSF Attack,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Rangers FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Rayados Academy San Diego,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Rebels Central,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Rebels North,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Rebels Soccer Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
SDSC Surf,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
SDSC Surf Escondido,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
SWAP,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
San Clemente Surf Soccer,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
San Diego FORCE FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
San Diego Machine,,CA,SoCal Soccer League,T2,Competitive Travel,,,Boys,socal_soccer_clubs.csv
San Diego Motion FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
San Diego Rush,,CA,SoCal Soccer League,T2,Competitive Travel,,,Boys,socal_soccer_clubs.csv
San Diego Rush Soccer Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
San Diego Surf Soccer Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Santa Ana United FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Santa Barbara Soccer Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Scripps Ranch SC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Simi Valley Soccer Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Slammers FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Slammers FC Newport Mesa,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
So Cal Blues,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
SoCal Reds FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Socal Blaze SC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Socal Pride Futbol Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
South Bay FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
South Valley Surf SC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Southwest Soccer Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Spartans FC CA,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Sporting California USA,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Sporting Football Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Sporting San Diego,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Sporting Slammers FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Sporting So-Cal Soccer Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Steel United California,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Strikers FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Strikers FC - CM/NB,,CA,SoCal Soccer League,T2,Competitive Travel,,,Boys,socal_soccer_clubs.csv
Strikers FC North,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Strikers FC Orange,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Surf San Diego North,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
TOTAL FUTBOL ACADEMY (CA),,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Tehachapi Gryphons SFC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Temecula FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Boys,socal_soccer_clubs.csv
Tiffiny's Soccer Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Titans FC Inland Empire,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Tudela FC Los Angeles,,CA,SoCal Soccer League,T2,Competitive Travel,,,Girls,socal_soccer_clubs.csv
United SoCal,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Valley Center Hurricanes,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Valley United SC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Vaqueros FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Ventura County Fusion,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Ventura Surf Soccer Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Views FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Vista Storm Soccer Club,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
West Coast F.C.,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
West Covina FC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Whittier Area Youth Soccer,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Xplosion SC,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
Zeta Academy,,CA,SoCal Soccer League,T2,Competitive Travel,,,Both,socal_soccer_clubs.csv
A.C. River,,TX,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Achilles FC,,MD,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
AFC Lightning,,GA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
ALBION SC Colorado,,CO,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
ALBION SC Los Angeles,,CA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
ALBION SC Las Vegas,,NV,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
ALBION SC Merced,,CA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
ALBION SC San Diego,,CA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Alexandria SA,,VA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Athletum FC Academy,,FL,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Atlanta United FC,,GA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Atletico Santa Rosa,,CA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Austin FC,,TX,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Ballistic United,,CA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Baltimore Armour,,MD,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Barca Residency Academy,,AZ,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Bavarian United SC,,WI,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Bayside FC,,RI,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Beachside Soccer Club Connecticut,,CT,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Beadling SC,,PA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Bethesda SC,,MD,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Blau Weiss Gottschee,,NY,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Capital City SC,,TX,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Carolina Core FC,,NC,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Cedar Stars Academy - Bergen,,NJ,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Cedar Stars Academy - Monmouth,,NJ,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
CF Montreal,,Canada,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Chargers Soccer Club,,FL,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Charlotte FC,,NC,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Charlotte Independence Soccer Club,,NC,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Chattanooga FC,,TN,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Chicago FC United,,IL,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Chicago Fire FC,,IL,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Chula Vista FC,,CA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Cincinnati United Premier Soccer Club,,OH,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
City SC San Diego,,CA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
City SC Southwest,,CA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Colorado Rapids,,CO,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Columbus Crew SC,,OH,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Connecticut United FC,,CT,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Dallas Hornets,,TX,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
DC United,,VA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
De Anza Force,,CA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Downtown United Soccer Club,,NY,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
FA Euro New York,,NY,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
FC Bay Area Surf,,CA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
FC Cincinnati,,OH,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
FC Dallas,,TX,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
FC DELCO,,PA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
FC Golden State Force,,CA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
FC Greater Boston Bolts,,MA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
FC Westchester New York,,NY,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Global Football Innovation Academy,,TX,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Hoosier Premier,,IN,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Hoover-Vestavia Soccer,,AL,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Houston Dynamo,,TX,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Houston Rangers,,TX,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Huntsville City SC,,AL,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
IDEA Toros Futbol Academy,,TX,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
IdeaSport Soccer Academy,,FL,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
IMG Academy,,FL,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Indy Eleven,,IN,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Inter Atlanta FC,,GA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Inter Miami CF,,FL,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Intercontinental Football Academy of New England,,MA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Ironbound Soccer Club,,NJ,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Jacksonville FC,,FL,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Keystone FC,,PA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
KSA,,GA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
LA Galaxy,,CA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Lamorinda SC,,CA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Lanier Soccer Association,,GA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Las Vegas Sports Academy,,NV,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Long Island Soccer Club,,NY,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Los Angeles Bulls Soccer Club,,CA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Los Angeles Football Club,,CA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Los Angeles Sports Club,,CA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Los Angeles Surf,,CA,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Lou Fusz Athletic,,MO,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Metropolitan Oval,,NY,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Miami Futbol Academy Rush,,FL,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
Michigan Futbol Academy,,MI,MLS NEXT Homegrown Division,T5,MLS NEXT Pro Pipeline,,Homegrown Division,Boys,mlsnext_homegrown.csv
