team_id,club_id,team_name,club_name,age_group,conference,league,season
57891,518,Manhattan SC ECNL RL B09,Manhattan SC ECNL RL B09,B2009,New England,ECNL RL Boys,2025-26
60047,428,STA ECNL RL B09,STA ECNL RL B09,B2009,New England,ECNL RL Boys,2025-26
49657,1409,East Coast Surf SC ECNL RL B10,East Coast Surf SC ECNL RL B10,B2010,New England,ECNL RL Boys,2025-26
59798,52,FC Stars ECNL RL B10,FC Stars ECNL RL B10,B2010,New England,ECNL RL Boys,2025-26
70163,428,STA ECNL RL B10,STA ECNL RL B10,B2010,New England,ECNL RL Boys,2025-26
59880,9,SUSA FC ECNL RL B10,SUSA FC ECNL RL B10,B2010,New England,ECNL RL Boys,2025-26
96821,31,Connecticut FC United ECNL RL B11,Connecticut FC United ECNL RL B11,B2011,New England,ECNL RL Boys,2025-26
82517,1409,East Coast Surf SC ECNL RL B11,East Coast Surf SC ECNL RL B11,B2011,New England,ECNL RL Boys,2025-26
82071,518,Manhattan SC ECNL RL B11,Manhattan SC ECNL RL B11,B2011,New England,ECNL RL Boys,2025-26
83243,428,STA ECNL RL B11,STA ECNL RL B11,B2011,New England,ECNL RL Boys,2025-26
96820,31,Connecticut FC United ECNL RL B12,Connecticut FC United ECNL RL B12,B2012,New England,ECNL RL Boys,2025-26
95587,1409,East Coast Surf SC ECNL RL B12,East Coast Surf SC ECNL RL B12,B2012,New England,ECNL RL Boys,2025-26
94752,94,Scorpions SC ECNL RL B12,Scorpions SC ECNL RL B12,B2012,New England,ECNL RL Boys,2025-26
87717,116,World Class FC ECNL RL B12,World Class FC ECNL RL B12,B2012,New England,ECNL RL Boys,2025-26
116992,4370,AC Connecticut ECNL RL B13,AC Connecticut ECNL RL B13,B2013,New England,ECNL RL Boys,2025-26
96818,31,Connecticut FC United ECNL RL B13,Connecticut FC United ECNL RL B13,B2013,New England,ECNL RL Boys,2025-26
117484,1409,East Coast Surf SC ECNL RL B13,East Coast Surf SC ECNL RL B13,B2013,New England,ECNL RL Boys,2025-26
85575,42,East Meadow SC ECNL RL B13,East Meadow SC ECNL RL B13,B2013,New England,ECNL RL Boys,2025-26
94545,52,FC Stars ECNL RL B13,FC Stars ECNL RL B13,B2013,New England,ECNL RL Boys,2025-26
82174,431,FSA FC ECNL RL B13,FSA FC ECNL RL B13,B2013,New England,ECNL RL Boys,2025-26
113902,518,Manhattan SC ECNL RL B13,Manhattan SC ECNL RL B13,B2013,New England,ECNL RL Boys,2025-26
96741,428,STA ECNL RL B13,STA ECNL RL B13,B2013,New England,ECNL RL Boys,2025-26
95343,9,SUSA FC ECNL RL B13,SUSA FC ECNL RL B13,B2013,New England,ECNL RL Boys,2025-26
116957,94,Scorpions SC ECNL RL B13,Scorpions SC ECNL RL B13,B2013,New England,ECNL RL Boys,2025-26
95017,116,World Class FC ECNL RL B13,World Class FC ECNL RL B13,B2013,New England,ECNL RL Boys,2025-26
72752,1249,Clovis Crossfire ECNL RL B08/07,Clovis Crossfire ECNL RL B08/07,B2008/2007,NorCal,ECNL RL Boys,2025-26
113276,3068,Fusion SC ECNL RL B08/07,Fusion SC ECNL RL B08/07,B2008/2007,NorCal,ECNL RL Boys,2025-26
112883,4398,Albion SC Central Valley ECNL RL B09,Albion SC Central Valley ECNL RL B09,B2009,NorCal,ECNL RL Boys,2025-26
110858,5087,Central Valley Premier FC  ECNL RL B09,Central Valley Premier FC  ECNL RL B09,B2009,NorCal,ECNL RL Boys,2025-26
109919,4580,Legends FC (SJ) ECNL RL B09,Legends FC (SJ) ECNL RL B09,B2009,NorCal,ECNL RL Boys,2025-26
112859,1649,Union FC ECNL RL B09,Union FC ECNL RL B09,B2009,NorCal,ECNL RL Boys,2025-26
93285,1249,Clovis Crossfire ECNL RL B10,Clovis Crossfire ECNL RL B10,B2010,NorCal,ECNL RL Boys,2025-26
93678,3989,FLS ECNL RL B10,FLS ECNL RL B10,B2010,NorCal,ECNL RL Boys,2025-26
93972,3252,SF United FC ECNL RL B10,SF United FC ECNL RL B10,B2010,NorCal,ECNL RL Boys,2025-26
99741,2482,Stanford Strikers FC ECNL RL B10,Stanford Strikers FC ECNL RL B10,B2010,NorCal,ECNL RL Boys,2025-26
117917,5323,Albany Berkeley SC Lightning Elite ECNL RL B11,Albany Berkeley SC Lightning Elite ECNL RL B11,B2011,NorCal,ECNL RL Boys,2025-26
89718,3989,FLS ECNL RL B11,FLS ECNL RL B11,B2011,NorCal,ECNL RL Boys,2025-26
93398,3252,SF United FC ECNL RL B11,SF United FC ECNL RL B11,B2011,NorCal,ECNL RL Boys,2025-26
112784,3183,Stockton TLJ FC ECNL RL B11,Stockton TLJ FC ECNL RL B11,B2011,NorCal,ECNL RL Boys,2025-26
104954,4403,Eastshore Alliance FC ECNL RL B12,Eastshore Alliance FC ECNL RL B12,B2012,NorCal,ECNL RL Boys,2025-26
111052,4063,El Camino FC Salinas ECNL RL B12 NorCal,El Camino FC Salinas ECNL RL B12 NorCal,B2012,NorCal,ECNL RL Boys,2025-26
104319,3989,FLS ECNL RL B12,FLS ECNL RL B12,B2012,NorCal,ECNL RL Boys,2025-26
114144,2495,Palo Alto Soccer Club  ECNL RL B12,Palo Alto Soccer Club  ECNL RL B12,B2012,NorCal,ECNL RL Boys,2025-26
111992,4582,CVFA Academy ECNL RL B13,CVFA Academy ECNL RL B13,B2013,NorCal,ECNL RL Boys,2025-26
110346,1249,Clovis Crossfire ECNL RL B13,Clovis Crossfire ECNL RL B13,B2013,NorCal,ECNL RL Boys,2025-26
112415,4544,East Bay United ECNL RL B13,East Bay United ECNL RL B13,B2013,NorCal,ECNL RL Boys,2025-26
112909,4403,Eastshore Alliance FC ECNL RL B13,Eastshore Alliance FC ECNL RL B13,B2013,NorCal,ECNL RL Boys,2025-26
111573,5109,FC Fresno Academy ECNL RL B13,FC Fresno Academy ECNL RL B13,B2013,NorCal,ECNL RL Boys,2025-26
111815,3989,FLS ECNL RL B13,FLS ECNL RL B13,B2013,NorCal,ECNL RL Boys,2025-26
113330,4659,JSC Soccer Club ECNL RL B13,JSC Soccer Club ECNL RL B13,B2013,NorCal,ECNL RL Boys,2025-26
111737,3068,Livermore Fusion SC ECNL RL B13,Livermore Fusion SC ECNL RL B13,B2013,NorCal,ECNL RL Boys,2025-26
113290,4067,Revolution FC ECNL RL B13,Revolution FC ECNL RL B13,B2013,NorCal,ECNL RL Boys,2025-26
111361,3252,SF United FC ECNL RL B13,SF United FC ECNL RL B13,B2013,NorCal,ECNL RL Boys,2025-26
117907,5322,San Jose Rush ECNL RL B13,San Jose Rush ECNL RL B13,B2013,NorCal,ECNL RL Boys,2025-26
111830,2850,San Ramon FC ECNL RL B13,San Ramon FC ECNL RL B13,B2013,NorCal,ECNL RL Boys,2025-26
112423,2748,Sheriffs FC ECNL RL B13,Sheriffs FC ECNL RL B13,B2013,NorCal,ECNL RL Boys,2025-26
114147,5114,South Valley Chivas ECNL RL B13,South Valley Chivas ECNL RL B13,B2013,NorCal,ECNL RL Boys,2025-26
111832,1721,South Valley United ECNL RL B13,South Valley United ECNL RL B13,B2013,NorCal,ECNL RL Boys,2025-26
111502,2482,Stanford Strikers FC ECNL RL B13,Stanford Strikers FC ECNL RL B13,B2013,NorCal,ECNL RL Boys,2025-26
112868,1649,Union Sacramento FC ECNL RL B13,Union Sacramento FC ECNL RL B13,B2013,NorCal,ECNL RL Boys,2025-26
111636,3983,Walnut Creek Surf ECNL RL B13,Walnut Creek Surf ECNL RL B13,B2013,NorCal,ECNL RL Boys,2025-26
59980,419,Maryland United FC ECNL RL B08/07,Maryland United FC ECNL RL B08/07,B2008/2007,North Atlantic,ECNL RL Boys,2025-26
55386,3405,Pipeline SC ECNL RL B08/07,Pipeline SC ECNL RL B08/07,B2008/2007,North Atlantic,ECNL RL Boys,2025-26
80786,494,Baltimore Celtic ECNL RL B09,Baltimore Celtic ECNL RL B09,B2009,North Atlantic,ECNL RL Boys,2025-26
66529,451,LVU Rush ECNL RL B09,LVU Rush ECNL RL B09,B2009,North Atlantic,ECNL RL Boys,2025-26
57932,79,Penn Fusion SA ECNL RL B09,Penn Fusion SA ECNL RL B09,B2009,North Atlantic,ECNL RL Boys,2025-26
81298,1940,Potomac SA ECNL RL B09,Potomac SA ECNL RL B09,B2009,North Atlantic,ECNL RL Boys,2025-26
48189,598,FC DELCO ECNL RL B10,FC DELCO ECNL RL B10,B2010,North Atlantic,ECNL RL Boys,2025-26
68441,78,PDA ECNL RL B10,PDA ECNL RL B10,B2010,North Atlantic,ECNL RL Boys,2025-26
68825,79,Penn Fusion SA ECNL RL B10,Penn Fusion SA ECNL RL B10,B2010,North Atlantic,ECNL RL Boys,2025-26
55379,3405,Pipeline SC ECNL RL B10,Pipeline SC ECNL RL B10,B2010,North Atlantic,ECNL RL Boys,2025-26
48188,598,FC DELCO ECNL RL B11,FC DELCO ECNL RL B11,B2011,North Atlantic,ECNL RL Boys,2025-26
81399,419,Maryland United FC ECNL RL B11,Maryland United FC ECNL RL B11,B2011,North Atlantic,ECNL RL Boys,2025-26
81243,79,Penn Fusion SA ECNL RL B11,Penn Fusion SA ECNL RL B11,B2011,North Atlantic,ECNL RL Boys,2025-26
79390,3405,Pipeline SC ECNL RL B11,Pipeline SC ECNL RL B11,B2011,North Atlantic,ECNL RL Boys,2025-26
94406,598,FC DELCO ECNL RL B12,FC DELCO ECNL RL B12,B2012,North Atlantic,ECNL RL Boys,2025-26
93620,451,LVU Rush ECNL RL B12,LVU Rush ECNL RL B12,B2012,North Atlantic,ECNL RL Boys,2025-26
94641,419,Maryland United FC ECNL RL B12,Maryland United FC ECNL RL B12,B2012,North Atlantic,ECNL RL Boys,2025-26
94713,79,Penn Fusion SA ECNL RL B12,Penn Fusion SA ECNL RL B12,B2012,North Atlantic,ECNL RL Boys,2025-26
94096,494,Baltimore Celtic ECNL RL B13,Baltimore Celtic ECNL RL B13,B2013,North Atlantic,ECNL RL Boys,2025-26
117069,2701,Delaware FC ECNL RL B13,Delaware FC ECNL RL B13,B2013,North Atlantic,ECNL RL Boys,2025-26
111508,598,FC DELCO ECNL RL B13,FC DELCO ECNL RL B13,B2013,North Atlantic,ECNL RL Boys,2025-26
114690,46,HEX FC Keystone ECNL RL B13,HEX FC Keystone ECNL RL B13,B2013,North Atlantic,ECNL RL Boys,2025-26
112512,451,LVU Rush ECNL RL B13,LVU Rush ECNL RL B13,B2013,North Atlantic,ECNL RL Boys,2025-26
95154,419,Maryland United FC ECNL RL B13,Maryland United FC ECNL RL B13,B2013,North Atlantic,ECNL RL Boys,2025-26
54414,64,Match Fit Surf ECNL RL B13,Match Fit Surf ECNL RL B13,B2013,North Atlantic,ECNL RL Boys,2025-26
118058,78,PDA ECNL RL B13,PDA ECNL RL B13,B2013,North Atlantic,ECNL RL Boys,2025-26
112982,4338,PSA Monmouth ECNL RL B13,PSA Monmouth ECNL RL B13,B2013,North Atlantic,ECNL RL Boys,2025-26
114896,79,Penn Fusion SA ECNL RL B13,Penn Fusion SA ECNL RL B13,B2013,North Atlantic,ECNL RL Boys,2025-26
114659,1345,Philadelphia Ukrainian Nationals ECNL RL B13,Philadelphia Ukrainian Nationals ECNL RL B13,B2013,North Atlantic,ECNL RL Boys,2025-26
91704,3405,Pipeline SC ECNL RL B13,Pipeline SC ECNL RL B13,B2013,North Atlantic,ECNL RL Boys,2025-26
115505,1940,Potomac SA ECNL RL B13,Potomac SA ECNL RL B13,B2013,North Atlantic,ECNL RL Boys,2025-26
115027,4355,SJEB FC ECNL RL B13,SJEB FC ECNL RL B13,B2013,North Atlantic,ECNL RL Boys,2025-26
115510,5290,Lancaster FC ECNL RL B08/07,Lancaster FC ECNL RL B08/07,B2008/2007,Northeast,ECNL RL Boys,2025-26
115555,1030,Western United Pioneers ECNL RL B08/07,Western United Pioneers ECNL RL B08/07,B2008/2007,Northeast,ECNL RL Boys,2025-26
111790,489,Brentwood SC ECNL RL B09,Brentwood SC ECNL RL B09,B2009,Northeast,ECNL RL Boys,2025-26
94766,4349,CFC North ECNL RL B09,CFC North ECNL RL B09,B2009,Northeast,ECNL RL Boys,2025-26
97094,397,FC Europa ECNL RL B09,FC Europa ECNL RL B09,B2009,Northeast,ECNL RL Boys,2025-26
75561,435,Quickstrike FC ECNL RL B09,Quickstrike FC ECNL RL B09,B2009,Northeast,ECNL RL Boys,2025-26
114956,613,STA MO ECNL RL B09,STA MO ECNL RL B09,B2009,Northeast,ECNL RL Boys,2025-26
96961,527,YMS ECNL RL B09,YMS ECNL RL B09,B2009,Northeast,ECNL RL Boys,2025-26
94767,4349,CFC North ECNL RL B10,CFC North ECNL RL B10,B2010,Northeast,ECNL RL Boys,2025-26
97328,397,FC Europa ECNL RL B10,FC Europa ECNL RL B10,B2010,Northeast,ECNL RL Boys,2025-26
117376,342,Select North ECNL RL B10,Select North ECNL RL B10,B2010,Northeast,ECNL RL Boys,2025-26
113945,1484,West-Mont United ECNL RL B10,West-Mont United ECNL RL B10,B2010,Northeast,ECNL RL Boys,2025-26
115557,1030,Western United Pioneers ECNL RL B10,Western United Pioneers ECNL RL B10,B2010,Northeast,ECNL RL Boys,2025-26
96963,527,YMS ECNL RL B10,YMS ECNL RL B10,B2010,Northeast,ECNL RL Boys,2025-26
111792,489,Brentwood SC ECNL RL B11,Brentwood SC ECNL RL B11,B2011,Northeast,ECNL RL Boys,2025-26
94768,4349,CFC North ECNL RL B11,CFC North ECNL RL B11,B2011,Northeast,ECNL RL Boys,2025-26
97330,397,FC Europa ECNL RL B11,FC Europa ECNL RL B11,B2011,Northeast,ECNL RL Boys,2025-26
115514,5290,Lancaster FC ECNL RL B11,Lancaster FC ECNL RL B11,B2011,Northeast,ECNL RL Boys,2025-26
115559,1030,Western United Pioneers ECNL RL B11,Western United Pioneers ECNL RL B11,B2011,Northeast,ECNL RL Boys,2025-26
96965,527,YMS ECNL RL B11,YMS ECNL RL B11,B2011,Northeast,ECNL RL Boys,2025-26
115254,5150,Brooklyn United ECNL RL B12,Brooklyn United ECNL RL B12,B2012,Northeast,ECNL RL Boys,2025-26
97329,397,FC Europa ECNL RL B12,FC Europa ECNL RL B12,B2012,Northeast,ECNL RL Boys,2025-26
115515,5290,Lancaster FC ECNL RL B12,Lancaster FC ECNL RL B12,B2012,Northeast,ECNL RL Boys,2025-26
114953,613,STA MO ECNL RL B12,STA MO ECNL RL B12,B2012,Northeast,ECNL RL Boys,2025-26
117374,342,Select North ECNL RL B12,Select North ECNL RL B12,B2012,Northeast,ECNL RL Boys,2025-26
115560,1030,Western United Pioneers ECNL RL B12,Western United Pioneers ECNL RL B12,B2012,Northeast,ECNL RL Boys,2025-26
118989,756,Black Watch Premier ECNL RL B13,Black Watch Premier ECNL RL B13,B2013,Northeast,ECNL RL Boys,2025-26
111795,489,Brentwood SC ECNL RL B13,Brentwood SC ECNL RL B13,B2013,Northeast,ECNL RL Boys,2025-26
115255,5150,Brooklyn United ECNL RL B13,Brooklyn United ECNL RL B13,B2013,Northeast,ECNL RL Boys,2025-26
97459,4349,CFC North ECNL RL B13,CFC North ECNL RL B13,B2013,Northeast,ECNL RL Boys,2025-26
113706,5229,Eagle FC ECNL RL B13,Eagle FC ECNL RL B13,B2013,Northeast,ECNL RL Boys,2025-26
96591,4220,Eastern FC ECNL RL B13,Eastern FC ECNL RL B13,B2013,Northeast,ECNL RL Boys,2025-26
112839,385,FC Copa Academy ECNL RL B13,FC Copa Academy ECNL RL B13,B2013,Northeast,ECNL RL Boys,2025-26
98248,397,FC Europa ECNL RL B13,FC Europa ECNL RL B13,B2013,Northeast,ECNL RL Boys,2025-26
115516,5290,Lancaster FC ECNL RL B13,Lancaster FC ECNL RL B13,B2013,Northeast,ECNL RL Boys,2025-26
114840,369,PSA North ECNL RL B13,PSA North ECNL RL B13,B2013,Northeast,ECNL RL Boys,2025-26
115156,435,Quickstrike FC ECNL RL B13,Quickstrike FC ECNL RL B13,B2013,Northeast,ECNL RL Boys,2025-26
114952,613,STA MO ECNL RL B13,STA MO ECNL RL B13,B2013,Northeast,ECNL RL Boys,2025-26
117373,342,Select North ECNL RL B13,Select North ECNL RL B13,B2013,Northeast,ECNL RL Boys,2025-26
117093,342,Select South ECNL RL B13,Select South ECNL RL B13,B2013,Northeast,ECNL RL Boys,2025-26
114242,1484,West-Mont United ECNL RL B13,West-Mont United ECNL RL B13,B2013,Northeast,ECNL RL Boys,2025-26
118599,5327,Westchester Soccer Club ECNL RL B13,Westchester Soccer Club ECNL RL B13,B2013,Northeast,ECNL RL Boys,2025-26
115561,1030,Western United Pioneers ECNL RL B13,Western United Pioneers ECNL RL B13,B2013,Northeast,ECNL RL Boys,2025-26
96969,527,YMS ECNL RL B13,YMS ECNL RL B13,B2013,Northeast,ECNL RL Boys,2025-26
109327,4551,Northwest United FC ECNL RL B08/07,Northwest United FC ECNL RL B08/07,B2008/2007,Northwest,ECNL RL Boys,2025-26
69683,1643,Seattle United ECNL RL B08/07,Seattle United ECNL RL B08/07,B2008/2007,Northwest,ECNL RL Boys,2025-26
93858,4551,Northwest United FC ECNL RL B09,Northwest United FC ECNL RL B09,B2009,Northwest,ECNL RL Boys,2025-26
81690,1643,Seattle United ECNL RL B09,Seattle United ECNL RL B09,B2009,Northwest,ECNL RL Boys,2025-26
58260,2544,Spokane Shadow ECNL RL B09,Spokane Shadow ECNL RL B09,B2009,Northwest,ECNL RL Boys,2025-26
81542,112,Washington Premier ECNL RL B09,Washington Premier ECNL RL B09,B2009,Northwest,ECNL RL Boys,2025-26
111145,4333,Central Washington Sounders ECNL RL B10,Central Washington Sounders ECNL RL B10,B2010,Northwest,ECNL RL Boys,2025-26
82421,4551,Northwest United FC ECNL RL B10,Northwest United FC ECNL RL B10,B2010,Northwest,ECNL RL Boys,2025-26
81691,1643,Seattle United ECNL RL B10,Seattle United ECNL RL B10,B2010,Northwest,ECNL RL Boys,2025-26
69838,2544,Spokane Shadow ECNL RL B10,Spokane Shadow ECNL RL B10,B2010,Northwest,ECNL RL Boys,2025-26
112465,4333,Central Washington Sounders ECNL RL B11,Central Washington Sounders ECNL RL B11,B2011,Northwest,ECNL RL Boys,2025-26
81732,398,Eastside FC ECNL RL B11,Eastside FC ECNL RL B11,B2011,Northwest,ECNL RL Boys,2025-26
81692,1643,Seattle United ECNL RL B11,Seattle United ECNL RL B11,B2011,Northwest,ECNL RL Boys,2025-26
81544,112,Washington Premier ECNL RL B11,Washington Premier ECNL RL B11,B2011,Northwest,ECNL RL Boys,2025-26
91365,398,Eastside FC ECNL RL B12,Eastside FC ECNL RL B12,B2012,Northwest,ECNL RL Boys,2025-26
94796,1643,Seattle United ECNL RL B12,Seattle United ECNL RL B12,B2012,Northwest,ECNL RL Boys,2025-26
94897,112,Washington Premier ECNL RL B12,Washington Premier ECNL RL B12,B2012,Northwest,ECNL RL Boys,2025-26
90739,4153,Wenatchee FC Youth ECNL RL B12,Wenatchee FC Youth ECNL RL B12,B2012,Northwest,ECNL RL Boys,2025-26
103666,4333,Central Washington Sounders ECNL RL B13,Central Washington Sounders ECNL RL B13,B2013,Northwest,ECNL RL Boys,2025-26
113603,2322,Columbia Premier SC ECNL RL13B,Columbia Premier SC ECNL RL13B,B2013,Northwest,ECNL RL Boys,2025-26
90879,398,Eastside FC ECNL RL B13,Eastside FC ECNL RL B13,B2013,Northwest,ECNL RL Boys,2025-26
93841,4551,Northwest United FC ECNL RL B13,Northwest United FC ECNL RL B13,B2013,Northwest,ECNL RL Boys,2025-26
110683,2331,PacNW SC ECNL RL B13,PacNW SC ECNL RL B13,B2013,Northwest,ECNL RL Boys,2025-26
114766,1643,Seattle United ECNL RL B13,Seattle United ECNL RL B13,B2013,Northwest,ECNL RL Boys,2025-26
113337,2544,Spokane Shadow ECNL RL B13,Spokane Shadow ECNL RL B13,B2013,Northwest,ECNL RL Boys,2025-26
80505,112,Washington Premier ECNL RL B13,Washington Premier ECNL RL B13,B2013,Northwest,ECNL RL Boys,2025-26
112192,4153,Wenatchee FC ECNL RL B13,Wenatchee FC ECNL RL B13,B2013,Northwest,ECNL RL Boys,2025-26
111216,3476,XF ECNL RL B13,XF ECNL RL B13,B2013,Northwest,ECNL RL Boys,2025-26
110227,25,Challenge United EAST ECNL RL STXCL B07,Challenge United EAST ECNL RL STXCL B07,B2008/2007,STXCL,ECNL RL Boys,2025-26
92494,25,Challenge United EAST ECNL RL STXCL B09,Challenge United EAST ECNL RL STXCL B09,B2009,STXCL,ECNL RL Boys,2025-26
92657,25,Challenge United ECNL RL STXCL B09,Challenge United ECNL RL STXCL B09,B2009,STXCL,ECNL RL Boys,2025-26
50861,3575,MAFC ECNL RL STXCL B09,MAFC ECNL RL STXCL B09,B2009,STXCL,ECNL RL Boys,2025-26
59637,3718,Imperial SC ECNL RL STXCL B10,Imperial SC ECNL RL STXCL B10,B2010,STXCL,ECNL RL Boys,2025-26
93726,4543,JS Legends ECNL RL STXCL B10,JS Legends ECNL RL STXCL B10,B2010,STXCL,ECNL RL Boys,2025-26
95357,3575,MAFC ECNL RL STXCL B10,MAFC ECNL RL STXCL B10,B2010,STXCL,ECNL RL Boys,2025-26
80688,3603,210 FC ECNL RL STXCL B11,210 FC ECNL RL STXCL B11,B2011,STXCL,ECNL RL Boys,2025-26
56879,10,AHFC CY-FAIR ECNL RL STXCL B11,AHFC CY-FAIR ECNL RL STXCL B11,B2011,STXCL,ECNL RL Boys,2025-26
95661,3575,MAFC Guerreros Houston ECNL RL STXCL B11,MAFC Guerreros Houston ECNL RL STXCL B11,B2011,STXCL,ECNL RL Boys,2025-26
112607,62,Lonestar SC STH ECNL RL STXCL B12,Lonestar SC STH ECNL RL STXCL B12,B2012,STXCL,ECNL RL Boys,2025-26
115219,3575,MAFC ECNL RL STXCL B12,MAFC ECNL RL STXCL B12,B2012,STXCL,ECNL RL Boys,2025-26
92879,3900,Pearland SC NextUp ECNL RL STXCL B12,Pearland SC NextUp ECNL RL STXCL B12,B2012,STXCL,ECNL RL Boys,2025-26
113185,3603,210 FC ECNL RL STXCL B13,210 FC ECNL RL STXCL B13,B2013,STXCL,ECNL RL Boys,2025-26
80655,10,AHFC CENTRAL ECNL RL STXCL B13,AHFC CENTRAL ECNL RL STXCL B13,B2013,STXCL,ECNL RL Boys,2025-26
75438,10,AHFC CY-FAIR ECNL RL STXCL B13,AHFC CY-FAIR ECNL RL STXCL B13,B2013,STXCL,ECNL RL Boys,2025-26
80852,10,AHFC PRE-ECNL ECNL RL STXCL B14,AHFC PRE-ECNL ECNL RL STXCL B14,B2013,STXCL,ECNL RL Boys,2025-26
80801,3432,Cavalry ECNL RL STXCL B13,Cavalry ECNL RL STXCL B13,B2013,STXCL,ECNL RL Boys,2025-26
69753,3489,Cedar Stars Rush Houston ECNL RL STXCL B13,Cedar Stars Rush Houston ECNL RL STXCL B13,B2013,STXCL,ECNL RL Boys,2025-26
109692,25,Challenge United EAST ECNL RL STXCL B13,Challenge United EAST ECNL RL STXCL B13,B2013,STXCL,ECNL RL Boys,2025-26
110332,1655,Cosmos FC ECNL RL STXCL B13,Cosmos FC ECNL RL STXCL B13,B2013,STXCL,ECNL RL Boys,2025-26
74790,3321,Dynamos ECNL RL STXCL B13,Dynamos ECNL RL STXCL B13,B2013,STXCL,ECNL RL Boys,2025-26
75505,3433,Houstonians FC Red ECNL RL STXCL B13,Houstonians FC Red ECNL RL STXCL B13,B2013,STXCL,ECNL RL Boys,2025-26
113600,4557,LTFC ECNL RL STXCL B13,LTFC ECNL RL STXCL B13,B2013,STXCL,ECNL RL Boys,2025-26
112645,62,Lonestar SC Black ECNL RL STXCL B14,Lonestar SC Black ECNL RL STXCL B14,B2013,STXCL,ECNL RL Boys,2025-26
112604,62,Lonestar SC NTH ECNL RL STXCL B13,Lonestar SC NTH ECNL RL STXCL B13,B2013,STXCL,ECNL RL Boys,2025-26
112644,62,Lonestar SC Red ECNL RL STXCL B14,Lonestar SC Red ECNL RL STXCL B14,B2013,STXCL,ECNL RL Boys,2025-26
112605,62,Lonestar SC STH ECNL RL STXCL B13,Lonestar SC STH ECNL RL STXCL B13,B2013,STXCL,ECNL RL Boys,2025-26
96736,3575,MAFC ECNL RL STXCL B13,MAFC ECNL RL STXCL B13,B2013,STXCL,ECNL RL Boys,2025-26
97736,3900,Pearland SC NextUp ECNL RL STXCL B13,Pearland SC NextUp ECNL RL STXCL B13,B2013,STXCL,ECNL RL Boys,2025-26
95921,1772,RISE SC ECNL RL STXCL B14,RISE SC ECNL RL STXCL B14,B2013,STXCL,ECNL RL Boys,2025-26
112303,4560,TC Premier SC ECNL RL STXCL B13,TC Premier SC ECNL RL STXCL B13,B2013,STXCL,ECNL RL Boys,2025-26
75143,3653,VCF Houston Black ECNL RL STXCL B13,VCF Houston Black ECNL RL STXCL B13,B2013,STXCL,ECNL RL Boys,2025-26
113075,16,Beach FC (CA) ECNL RL S.Cal B08/07,Beach FC (CA) ECNL RL S.Cal B08/07,B2008/2007,SoCal,ECNL RL Boys,2025-26
114250,86,SDSC Surf ECNL RL S.Cal B08/07,SDSC Surf ECNL RL S.Cal B08/07,B2008/2007,SoCal,ECNL RL Boys,2025-26
94900,2289,LA Breakers FC ECNL RL SoCal B09 LB,LA Breakers FC ECNL RL SoCal B09 LB,B2009,SoCal,ECNL RL Boys,2025-26
114251,86,SDSC Surf ECNL RL S.Cal B09,SDSC Surf ECNL RL S.Cal B09,B2009,SoCal,ECNL RL Boys,2025-26
68853,2289,LA Breakers FC ECNL RL S.Cal B10,LA Breakers FC ECNL RL S.Cal B10,B2010,SoCal,ECNL RL Boys,2025-26
95263,13,Sporting CA USA ECNL RL S.Cal B10,Sporting CA USA ECNL RL S.Cal B10,B2010,SoCal,ECNL RL Boys,2025-26
114253,86,SDSC Surf ECNL RL S.Cal B11,SDSC Surf ECNL RL S.Cal B11,B2011,SoCal,ECNL RL Boys,2025-26
61048,113,West Coast FC ECNL RL B11 S. Cal,West Coast FC ECNL RL B11 S. Cal,B2011,SoCal,ECNL RL Boys,2025-26
113086,16,Beach FC (CA) ECNL RL S.Cal B12,Beach FC (CA) ECNL RL S.Cal B12,B2012,SoCal,ECNL RL Boys,2025-26
114254,86,SDSC Surf ECNL RL S.Cal B12,SDSC Surf ECNL RL S.Cal B12,B2012,SoCal,ECNL RL Boys,2025-26
113088,16,Beach FC (CA) ECNL RL S.Cal B13,Beach FC (CA) ECNL RL S.Cal B13,B2013,SoCal,ECNL RL Boys,2025-26
118274,2289,LA Breakers FC ECNL RL LB S.Cal B13,LA Breakers FC ECNL RL LB S.Cal B13,B2013,SoCal,ECNL RL Boys,2025-26
66150,2289,LA Breakers FC ECNL RL S.Cal B13,LA Breakers FC ECNL RL S.Cal B13,B2013,SoCal,ECNL RL Boys,2025-26
106674,82,LAFC So Cal ECNL RL S.Cal B13,LAFC So Cal ECNL RL S.Cal B13,B2013,SoCal,ECNL RL Boys,2025-26
113083,57,LV Heat Surf ECNL RL S.Cal B13,LV Heat Surf ECNL RL S.Cal B13,B2013,SoCal,ECNL RL Boys,2025-26
81127,39,Legends FC San Diego ECNL RL S.Cal B13,Legends FC San Diego ECNL RL S.Cal B13,B2013,SoCal,ECNL RL Boys,2025-26
113761,300,Rebels SC ECNL RL S.Cal B13,Rebels SC ECNL RL S.Cal B13,B2013,SoCal,ECNL RL Boys,2025-26
114255,86,SDSC Surf ECNL RL S.Cal B13,SDSC Surf ECNL RL S.Cal B13,B2013,SoCal,ECNL RL Boys,2025-26
114938,13,Sporting CA USA ECNL RL S.Cal B13,Sporting CA USA ECNL RL S.Cal B13,B2013,SoCal,ECNL RL Boys,2025-26
105506,113,West Coast FC ECNL RL S.Cal B13,West Coast FC ECNL RL S.Cal B13,B2013,SoCal,ECNL RL Boys,2025-26
